TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
12,0.88194853,0.12533787,9.91897678,4.00000000,-0.00805664,0.01127930,-0.00669836,0.00997224,0.00152637,0.19984126,0.00000000,-0.00000023,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.00997120,-0.08943263,0.00000000,0.00075995,
20,1.05193686,0.16603930,9.86630440,4.00000000,-0.00805664,0.01127930,-0.00323436,0.00770731,0.00259222,0.19984126,0.00000000,-0.00000021,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.00770196,-0.08973140,0.00000000,0.00058665,
28,0.83406448,0.01520460,9.86630440,4.00000000,-0.00805664,0.01127930,-0.00136911,0.01130455,0.00125990,0.19984126,0.00000000,-0.00000695,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01132108,-0.08959926,0.00000000,0.00086179,
36,1.04236007,0.19716392,9.94770718,4.00000000,-0.00805664,0.01127930,-0.00430019,0.01157101,0.00339160,0.19984126,0.00000000,0.00000216,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01158179,-0.09001070,0.00000000,0.00088170,
44,0.71914285,0.00083939,9.86391068,4.00000000,-0.00805664,0.01127930,-0.00003681,0.00930608,0.00152637,0.19984126,0.00000000,0.00000209,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.00930128,-0.08941583,0.00000000,0.00070872,
52,1.07109046,0.05830023,9.93334198,4.00000000,-0.00805664,0.01127930,-0.00376728,0.01197071,-0.00087180,0.19984126,0.00000000,0.00000750,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01198195,-0.08951913,0.00000000,0.00091317,
61,0.76942104,-0.00634322,9.99080276,4.00000000,-0.00805664,0.01127930,-0.00283465,0.00970578,0.00432422,0.19984126,0.00000000,-0.00000542,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.00970516,-0.08996324,0.00000000,0.00073902,
69,0.91546738,0.06308863,9.86869907,5.00000000,-0.00805664,0.01127930,-0.00603220,0.01543472,0.00352484,0.19984126,0.00000000,-0.00000241,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01543811,-0.08988068,0.00000000,0.00117595,
76,0.72153705,-0.07816927,9.89503479,4.00000000,-0.00805664,0.01127930,-0.00350082,0.01157101,0.00459068,0.19984126,0.00000000,-0.00000024,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01156626,-0.08914583,0.00000000,0.00088056,
84,1.03996587,-0.02789103,9.93094826,4.00000000,-0.00805664,0.01127930,-0.00483312,0.01596764,0.00605623,0.19984126,0.00000000,0.00000414,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01597328,-0.08896220,0.00000000,0.00121710,
92,0.95856303,0.00083939,9.85912228,4.00000000,-0.00805664,0.01127930,-0.00643191,0.01663380,0.00765500,0.19984126,0.00000000,-0.00000747,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01664680,-0.08898079,0.00000000,0.00126827,
100,1.06630206,0.02478140,9.88545799,4.00000000,-0.00805664,0.01127930,-0.00230172,0.01543472,0.00339160,0.19984126,0.00000000,0.00000111,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01543303,-0.08942755,0.00000000,0.00117643,
108,0.78139210,-0.03028524,9.88545799,4.00000000,-0.00805664,0.01127930,-0.00030326,0.01703350,0.00179283,0.19984126,0.00000000,0.00000132,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01702979,-0.08909450,0.00000000,0.00129862,
117,1.08784986,-0.04465045,9.89742947,5.00000000,-0.00805664,0.01127930,-0.00350082,0.01769965,0.00006082,0.19984126,0.00000000,0.00000463,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01771652,-0.08886012,0.00000000,0.00134931,
125,1.03757167,-0.01831423,9.96446705,5.00000000,-0.00805664,0.01127930,-0.00190204,0.01903196,-0.00260380,0.19984126,0.00000000,0.00000618,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.01904066,-0.08942115,0.00000000,0.00145101,
133,0.87476593,-0.04465045,9.89503479,5.00000000,-0.00805664,0.01127930,-0.00496636,0.02516060,-0.00140472,0.19984126,0.00000000,0.00000336,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.02516768,-0.08920790,0.00000000,0.00191812,
141,1.09742665,0.01520460,9.86391068,5.00000000,-0.00805664,0.01127930,-0.00323436,0.02436121,0.00032728,0.19984126,0.00000000,0.00000258,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.02435619,-0.08906005,0.00000000,0.00185610,
149,1.08306146,0.01520460,9.89264107,5.00000000,-0.00805664,0.01127930,-0.00469989,0.02862461,0.00205929,0.19984126,0.00000000,0.00000174,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.02863081,-0.08901099,0.00000000,0.00218185,
157,1.03757167,-0.09253448,9.78250790,5.00000000,-0.00805664,0.01127930,-0.00643191,0.02582676,0.00032728,0.19984126,0.00000000,0.00000546,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.02582951,-0.08927171,0.00000000,0.00196678,
165,1.02081227,-0.02549683,9.88066959,5.00000000,-0.00805664,0.01127930,-0.00376728,0.03262155,0.00019405,0.19984126,0.00000000,0.00000998,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.03263023,-0.08925638,0.00000000,0.00248589,
173,1.04714847,0.00323359,9.81363201,5.00000000,-0.00805664,0.01127930,-0.00430019,0.02942400,0.00179283,0.19984126,0.00000000,0.00000190,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.02943000,-0.08940142,0.00000000,0.00224212,
180,0.78857470,-0.08056347,9.99080276,4.00000000,-0.00805664,0.01127930,-0.00549929,0.03048985,-0.00326996,0.19984126,0.00000000,-0.00000630,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.03050001,-0.08908714,0.00000000,0.00232448,
189,0.82209349,-0.07577506,9.87109280,5.00000000,-0.00805664,0.01127930,-0.00443344,0.03342094,-0.00393611,0.19984126,0.00000000,0.00000711,0.00000000,0.00000000,-0.04240284,0.00000000,0.00000000,0.03340707,-0.08884128,0.00000000,0.00254508,
