TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
1478,-0.76765645,-0.16196632,9.84475708,6.00000000,0.00000000,0.00000000,0.00475952,-0.04398642,0.00259222,0.19999999,0.01098901,-0.00000492,0.12550919,-0.12529685,-0.04231516,0.00000000,0.00000000,-0.04391910,0.06857521,0.00183159,-0.00335046,
1486,-1.13396931,-0.00634322,9.53829861,6.00000000,0.18852539,-0.21752930,0.01262017,-0.04571842,0.00006082,0.19999999,0.01098901,0.05831314,0.13344160,-0.12766455,-0.04231516,0.54105204,-0.72954762,-0.04570007,0.06734946,0.00183159,0.04493041,
1494,0.85082394,-0.10929389,8.67878056,6.00000000,0.19658203,-0.23364258,0.03367069,-0.33816099,0.02084490,0.19999999,0.01098901,0.15399680,0.09184632,-0.07778956,-0.04231516,1.05068827,-1.54810703,-0.33828485,0.06354083,0.00183159,0.07323684,
1502,1.13573396,-1.01669633,10.74497700,6.00000000,0.13374023,-0.14340821,0.00196166,-0.44900936,0.09225684,0.19999999,0.01098901,0.05781901,0.07601103,-0.07146184,-0.04231516,1.75405586,-1.94080603,-0.44900745,0.06467263,0.00183159,0.10656591,
1510,-0.50429422,-0.60968202,11.96362495,6.00000000,0.11601563,-0.12890625,-0.10475656,-0.54893285,0.08706082,0.19999999,0.01098901,0.00760773,0.05596264,-0.05655573,-0.04231516,2.20609617,-2.23053074,-0.54874933,0.06053479,0.00183159,0.12721735,
1518,-0.49711162,0.09900165,11.70505142,6.00000000,0.08378907,-0.11118164,-0.07664478,-0.67870003,0.08079895,0.19999999,0.01098901,0.03026392,0.02904986,-0.02791353,-0.04231516,2.19736958,-2.29510808,-0.67862201,0.05502667,0.00183159,0.11945665,
1526,0.11580400,-0.29604164,9.70110416,6.00000000,0.04833984,-0.05156250,-0.02481782,-0.65551782,0.12636405,0.19999999,0.01098901,0.04650770,0.02454589,-0.02187662,-0.04231516,2.10661244,-2.25671077,-0.65551388,0.04801679,0.00183159,0.11629526,
1534,-0.19304802,0.58502460,9.39943504,6.00000000,0.04511719,-0.04833984,-0.01775657,-0.61288381,0.05441917,0.19999999,0.01098901,-0.19687185,0.00683029,-0.02741473,-0.04231516,1.94778740,-1.31248760,-0.61297226,0.04216263,0.00183159,0.07749947,
1541,0.45817485,0.13491468,8.82482719,5.00000000,0.01289062,-0.05156250,0.04859260,-0.50736463,0.05095516,0.19999999,0.01098901,0.14870571,0.03700971,-0.02427615,-0.04231516,1.60570288,-2.08566856,-0.50746852,0.03676939,0.00183159,0.10197541,
1550,0.08707358,-0.26491702,8.71948147,6.00000000,0.05156250,-0.04672851,0.03833380,-0.38492516,0.07640233,0.19999999,0.01098901,0.11299048,0.04838980,-0.03880146,-0.04231516,1.65631747,-2.02109122,-0.38500789,0.03075071,0.00183159,0.11077179,
