TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
12,1.87759268,0.03196401,9.19213772,4.00000000,-0.00644531,0.07250977,-0.01082852,-0.01494200,0.02803938,0.19999999,0.00000000,0.00000010,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01494194,-0.19125775,0.00000000,-0.00107582,
20,1.59268272,-0.04225624,9.19932079,4.00000000,-0.00644531,0.07250977,-0.00736453,-0.01241061,0.02430891,0.19999999,0.00000000,0.00000013,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01241067,-0.19134790,0.00000000,-0.00089357,
28,1.95420718,-0.05422725,9.17537880,4.00000000,-0.00644531,0.07250977,-0.00216851,-0.01853925,0.01471626,0.19999999,0.00000000,0.00000012,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01853942,-0.19154353,0.00000000,-0.00133483,
36,1.96378398,-0.06619826,9.27593517,4.00000000,-0.00644531,0.07250977,-0.00017004,-0.02013802,0.01058609,0.19999999,0.00000000,0.00000006,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.02013808,-0.19174798,0.00000000,-0.00144994,
44,1.81294918,-0.21942717,9.19692612,4.00000000,-0.00644531,0.07250977,0.00396014,-0.02386850,0.00432422,0.19999999,0.00000000,-0.00000011,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.02386872,-0.19192141,0.00000000,-0.00171857,
52,1.69323909,-0.22421557,9.16101360,4.00000000,-0.00644531,0.07250977,-0.00056973,-0.02346880,0.00392453,0.19999999,0.00000000,0.00000015,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.02346901,-0.19210728,0.00000000,-0.00168977,
60,1.74351740,-0.28885901,9.13467693,4.00000000,-0.00644531,0.07250977,-0.00190204,-0.02693281,0.01311748,0.19999999,0.00000000,0.00000008,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.02693280,-0.19228064,0.00000000,-0.00193916,
68,1.80816078,-0.35589665,9.14664841,4.00000000,-0.00644531,0.07250977,-0.00936298,-0.02853159,0.02004551,0.19999999,0.00000000,-0.00000006,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.02853175,-0.19250740,0.00000000,-0.00205429,
76,1.91111147,-0.26012859,9.09876442,4.00000000,-0.00644531,0.07250977,-0.00936298,-0.03132945,0.02550799,0.19999999,0.00000000,-0.00000006,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.03132898,-0.19281751,0.00000000,-0.00225570,
84,1.76745939,-0.39659810,9.14904213,4.00000000,-0.00644531,0.07250977,-0.01282699,-0.03186237,0.02670707,0.19999999,0.00000000,0.00000002,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.03186245,-0.19305773,0.00000000,-0.00229408,
92,1.74591160,-0.38462707,9.13946533,4.00000000,-0.00644531,0.07250977,-0.01296024,-0.03306146,0.02564122,0.19999999,0.00000000,0.00000013,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.03306174,-0.19329314,0.00000000,-0.00238044,
100,2.03800416,-0.27209961,9.17059040,4.00000000,-0.00644531,0.07250977,-0.01096177,-0.03279499,0.01911289,0.19999999,0.00000000,0.00000019,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.03279475,-0.19358794,0.00000000,-0.00236124,
109,2.03560996,-0.27449381,9.07003403,4.00000000,-0.00644531,0.07250977,-0.00456667,-0.03372760,0.00725531,0.19999999,0.00000000,0.00000019,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.03372787,-0.19389120,0.00000000,-0.00242841,
116,2.02842736,-0.18830255,9.16340733,4.00000000,-0.00644531,0.07250977,-0.00336757,-0.03332792,0.00006082,0.19999999,0.00000000,0.00000003,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.03332835,-0.19419606,0.00000000,-0.00239964,
124,1.88238108,-0.22182137,9.10834122,4.00000000,-0.00644531,0.07250977,-0.00030326,-0.02853159,-0.00553489,0.19999999,0.00000000,0.00000005,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.02853204,-0.19451064,0.00000000,-0.00205431,
132,1.77943039,-0.20985036,9.30705929,4.00000000,-0.00644531,0.07250977,-0.00083619,-0.03572607,-0.00833275,0.19999999,0.00000000,0.00000013,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.03572583,-0.19472730,0.00000000,-0.00257227,
