TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
14,2.52915931,-0.58095163,8.78652000,6.00000000,0.00161133,0.00322266,-0.07904293,0.39088038,-0.03351345,0.07000000,0.01150183,-0.09807613,-0.21031569,0.21011439,-0.01229746,0.01745329,0.31764993,0.39083883,-0.25567624,0.00244212,0.01733137,
22,3.53951240,-0.27688801,8.51118660,6.00000000,-0.29970703,0.36254883,-0.07291430,0.43204886,-0.01099737,0.07000000,0.01150183,-0.20236015,-0.22287385,0.22000520,-0.01229746,-0.97040302,1.66155338,0.43218020,-0.25812811,0.00244212,-0.06362424,
29,-2.75723815,-1.62721777,14.29078960,5.00000000,-0.33354491,0.38510743,-0.24824661,1.10912991,-0.04936797,0.07000000,0.01150183,-0.30021104,-0.15099752,0.14454518,-0.01229746,-2.26718259,3.29343629,1.10890913,-0.25630140,0.00244212,-0.12034571,
38,-2.13713980,-0.41096330,11.92052937,6.00000000,-0.22558594,0.25781250,-0.38614094,1.59235966,-0.08787180,0.07000000,0.01150183,-0.44706768,-0.08300815,0.07162537,-0.01229746,-3.42084527,4.94800854,1.59197879,-0.23418614,0.00244212,-0.18663192,
46,-2.29036880,0.20195232,10.99157906,6.00000000,-0.12729493,0.13212891,-0.28435227,2.00004745,-0.13077226,0.07000000,0.01150183,-0.46228766,0.01785694,-0.03100002,-0.01229746,-3.70707917,5.28660202,1.99991381,-0.18578070,0.00244212,-0.17978102,
54,-0.24332625,-0.09971709,10.08657074,6.00000000,0.00966797,-0.04511719,-0.00683160,2.20775509,-0.14609385,0.07000000,0.01150183,-0.33305454,0.07489121,-0.08519343,-0.01229746,-3.44004416,4.57799864,2.20767856,-0.16490239,0.00244212,-0.12970671,
62,3.94652677,0.47967973,5.92544842,6.00000000,0.11440430,-0.14340821,0.16490348,1.83244240,-0.20871255,0.07000000,0.01150183,-0.16963366,0.04562575,-0.05096634,-0.01229746,-3.22362304,3.80307245,1.83276892,-0.15386267,0.00244212,-0.12100611,
70,2.15805817,-0.30801263,8.36513996,6.00000000,0.05800781,-0.09345703,0.12520057,1.42608702,-0.22416736,0.07000000,0.00766789,-0.10271489,0.01786015,-0.02092767,-0.01229746,-2.37015724,2.72096825,1.42626178,-0.14156845,0.00244212,-0.08058161,
78,3.03194165,-1.32315421,10.07220554,6.00000000,0.02739258,-0.03706055,0.04153135,1.00334442,-0.14183046,0.07000000,0.00766789,-0.18289870,-0.02571880,0.02090097,-0.01229746,-1.60744822,2.23227620,1.00347650,-0.13630651,0.00244212,-0.06598233,
86,1.55711341,-1.44765270,11.70265770,6.00000000,-0.03383789,0.03544922,-0.07437985,0.72595692,-0.07987793,0.07000000,0.00766789,-0.18182518,-0.04964634,0.04513817,-0.01229746,-1.22696650,1.84830368,0.72591573,-0.12883219,0.00244212,-0.05844475,
