TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
12,1.02560067,-0.19069675,9.80166149,4.00000000,0.00644531,-0.01289062,-0.00509958,-0.00681490,-0.00513520,0.13476190,0.00000000,0.00000057,0.00000000,0.00000000,-0.00783130,0.00000000,0.00000000,-0.00682325,-0.10403579,0.00000000,-0.00049122,
20,1.01602387,-0.09253448,9.78490162,4.00000000,0.00644531,-0.01289062,-0.00336757,-0.00881337,-0.00433581,0.13476190,0.00000000,-0.00001112,0.00000000,0.00000000,-0.00783130,0.00000000,0.00000000,-0.00880812,-0.10407363,0.00000000,-0.00063339,
28,0.93940938,-0.17154314,9.75856590,4.00000000,0.00644531,-0.01289062,-0.00323436,-0.00534935,-0.00406935,0.13476190,0.00000000,0.00000521,0.00000000,0.00000000,-0.00783130,0.00000000,0.00000000,-0.00534096,-0.10361838,0.00000000,-0.00038475,
36,1.01123548,-0.10450549,9.73222923,4.00000000,0.00644531,-0.01289062,-0.00230172,-0.01014568,-0.00380288,0.13476190,0.00000000,-0.00000466,0.00000000,0.00000000,-0.00783130,0.00000000,0.00000000,-0.01015062,-0.10365390,0.00000000,-0.00073061,
44,1.02320647,-0.16675474,9.81363201,4.00000000,0.00644531,-0.01289062,-0.00283465,-0.01147799,-0.00433581,0.13476190,0.00000000,-0.00000076,0.00000000,0.00000000,-0.00783130,0.00000000,0.00000000,-0.01147212,-0.10374360,0.00000000,-0.00082536,
52,0.98729342,-0.09732288,9.85433388,4.00000000,0.00644531,-0.01289062,-0.00150234,-0.01400938,-0.00300350,0.13476190,0.00000000,0.00000163,0.00000000,0.00000000,-0.00783130,0.00000000,0.00000000,-0.01402201,-0.10388098,0.00000000,-0.00100870,
60,0.95616877,-0.11887070,9.86151600,4.00000000,0.00644531,-0.01289062,-0.00163557,-0.01400938,-0.00300350,0.13476190,0.00000000,0.00000309,0.00000000,0.00000000,-0.00783130,0.00000000,0.00000000,-0.01398723,-0.10389359,0.00000000,-0.00100685,
69,1.07348466,-0.10450549,9.82799721,5.00000000,0.00644531,-0.01289062,-0.00350082,-0.01840602,-0.00473550,0.13476190,0.00000000,-0.00000710,0.00000000,0.00000000,-0.00783130,0.00000000,0.00000000,-0.01840545,-0.10403325,0.00000000,-0.00132413,
76,1.06869626,-0.07577506,9.86391068,4.00000000,0.00644531,-0.01289062,-0.00350082,-0.01480877,-0.00207088,0.13476190,0.00000000,-0.00001032,0.00000000,0.00000000,-0.00783130,0.00000000,0.00000000,-0.01482563,-0.10436052,0.00000000,-0.00106690,
84,1.06869626,-0.15717793,9.81363201,4.00000000,0.00644531,-0.01289062,-0.00469989,-0.01587463,-0.00473550,0.13476190,0.00000000,-0.00001555,0.00000000,0.00000000,-0.00783130,0.00000000,0.00000000,-0.01587323,-0.10451920,0.00000000,-0.00114188,
