TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
12,-0.08052053,0.09900165,9.83278561,4.00000000,0.01450195,-0.01611328,0.00489276,-0.01400938,-0.01153030,0.19999999,0.00000000,0.00000113,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01402177,0.00810834,0.00000000,-0.00106795,
20,0.04876636,0.16364510,9.85912228,4.00000000,0.01450195,-0.01611328,0.00502599,-0.01494200,-0.01046445,0.19999999,0.00000000,-0.00000542,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01494830,0.00774544,0.00000000,-0.00113858,
28,-0.01827129,0.22828855,9.85433388,4.00000000,0.01450195,-0.01611328,0.00382690,-0.01773986,-0.00313673,0.19999999,0.00000000,-0.00000657,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01772563,0.00735270,0.00000000,-0.00135007,
36,-0.00630028,0.28096098,9.84715080,4.00000000,0.01450195,-0.01611328,0.00555891,-0.01773986,-0.00193765,0.19999999,0.00000000,-0.00002085,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01775586,0.00718094,0.00000000,-0.00135215,
44,0.00327652,0.25462475,9.87588120,4.00000000,0.01450195,-0.01611328,0.00409336,-0.01800632,-0.00220411,0.19999999,0.00000000,-0.00000213,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01800749,0.00692979,0.00000000,-0.00137231,
52,0.02482434,0.27617258,9.97643757,4.00000000,0.01450195,-0.01611328,0.00502599,-0.01600786,0.00006082,0.19999999,0.00000000,0.00001054,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01600061,0.00647290,0.00000000,-0.00121939,
60,0.05355476,0.33602762,9.84954548,4.00000000,0.01450195,-0.01611328,0.00809030,-0.01360969,0.00019405,0.19999999,0.00000000,-0.00000019,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01360306,0.00596225,0.00000000,-0.00103782,
68,0.02961274,0.33123922,9.82799721,4.00000000,0.01450195,-0.01611328,0.01008878,-0.01667401,0.00125990,0.19999999,0.00000000,0.00000008,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01665958,0.00559320,0.00000000,-0.00127028,
76,0.08707358,0.25701898,9.88066959,4.00000000,0.01450195,-0.01611328,0.00835676,-0.01147799,0.00339160,0.19999999,0.00000000,0.00000007,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01148090,0.00570483,0.00000000,-0.00087435,
84,0.06791997,0.24983637,9.88306427,4.00000000,0.01450195,-0.01611328,0.00569215,-0.01467554,0.00832116,0.19999999,0.00000000,0.00000023,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01466020,0.00489161,0.00000000,-0.00111822,
92,0.07031417,0.23547116,9.81842041,4.00000000,0.01450195,-0.01611328,0.00849000,-0.01241061,0.00845439,0.19999999,0.00000000,-0.00000099,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01242531,0.00474789,0.00000000,-0.00094602,
100,0.06313156,0.17561612,9.88785267,4.00000000,0.01450195,-0.01611328,0.00675800,-0.01227738,0.01245133,0.19999999,0.00000000,-0.00000067,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.01227003,0.00449010,0.00000000,-0.00093533,
108,0.09665039,0.09900165,9.84715080,4.00000000,0.01450195,-0.01611328,0.00595861,-0.00721459,0.00725531,0.19999999,0.00000000,-0.00000256,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.00722012,0.00408179,0.00000000,-0.00055017,
116,0.13495761,0.13012628,9.84954548,4.00000000,0.01450195,-0.01611328,0.00715768,-0.00388381,0.00965347,0.19999999,0.00000000,0.00000017,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.00388877,0.00363289,0.00000000,-0.00029664,
124,0.09425618,0.09660745,9.84715080,4.00000000,0.01450195,-0.01611328,0.00862323,-0.00494966,0.00778823,0.19999999,0.00000000,0.00000207,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.00494886,0.00392613,0.00000000,-0.00037789,
132,0.08707358,0.13252048,9.81602669,4.00000000,0.01450195,-0.01611328,0.01102139,0.00037959,0.00672239,0.19999999,0.00000000,0.00000073,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,0.00037086,0.00357848,0.00000000,0.00002847,
140,0.10383300,0.04632922,9.83757401,4.00000000,0.01450195,-0.01611328,0.00595861,-0.00108596,0.00392453,0.19999999,0.00000000,0.00000053,0.00000000,0.00000000,-0.04231516,0.00000000,0.00000000,-0.00108653,0.00325361,0.00000000,-0.00008227,
