TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
358,0.89679968,0.02524594,9.63834190,6.00000000,0.00000000,0.00161133,0.00159151,0.00360381,0.01519409,0.07000000,0.00549451,-0.00033640,-0.03644442,0.03565467,-0.06422273,0.00000000,0.00000000,0.00363074,-0.09050281,0.00122106,0.00017383,
366,0.93271273,-0.01066709,9.67784595,6.00000000,-0.05639648,0.06123047,0.00376190,0.00429525,0.01417175,0.07000000,0.00549451,-0.01117061,-0.09592410,0.09368084,-0.02890287,-0.10471976,0.14137168,0.00427978,-0.09491446,0.00122106,-0.00923498,
374,0.62625492,0.03721695,9.98190975,6.00000000,-0.14018555,0.16596679,-0.01179614,0.04850797,0.01148494,0.07000000,0.00549451,-0.06251788,-0.11654145,0.10738102,-0.01885183,-0.38222709,0.58468533,0.04850408,-0.09529343,0.00122106,-0.03287549,
382,-0.47627497,-0.05495982,11.05331516,6.00000000,-0.16757813,0.19174805,-0.05946399,0.21692291,-0.00816139,0.07000000,0.00549451,-0.06744944,-0.03253449,0.02286882,-0.01506970,-1.05941486,1.27583563,0.21672986,-0.03874310,0.00122106,-0.07226436,
390,-0.81146318,0.55556160,10.74087143,6.00000000,-0.04511719,0.04833984,-0.03045358,0.51117367,-0.03616369,0.07000000,0.00366300,-0.07619460,0.04308954,-0.05356683,-0.01350248,-1.29677963,1.54461634,0.51068199,-0.01942317,0.00122106,-0.06933733,
397,1.10629237,0.44183704,6.60488844,5.00000000,0.05639648,-0.07895508,0.08830114,0.70528567,-0.06646865,0.07000000,0.00366300,0.05089715,-0.06062948,0.06750147,-0.01282733,-1.44862330,1.27758098,0.70736921,-0.13115953,0.00122106,-0.04918259,
406,1.26191545,-0.20220323,7.15076637,6.00000000,-0.09345703,0.11601563,0.09445406,0.52969736,-0.08498362,0.07000000,0.00366300,-0.00912824,-0.06720765,0.06585520,-0.01253163,-1.33343160,1.36135685,0.53220421,-0.10678686,0.00122106,-0.06211966,
414,-1.21967459,-1.32268965,13.03332043,6.00000000,-0.10312500,0.11440430,0.05509838,0.49292749,-0.01245915,0.07000000,0.00549451,-0.14260748,0.15234068,-0.17214197,-0.01240118,-1.02625358,1.49051118,0.49007624,0.06366195,0.00122106,-0.05907058,
422,1.41035593,0.35085738,10.29076195,6.00000000,0.21591797,-0.29487306,-0.13938026,0.65304613,0.02579605,0.07000000,0.00549451,-0.08376232,-0.17219594,0.16032825,-0.01234344,-0.37873647,0.64402652,0.65223563,-0.21661109,0.00122106,0.00952896,
430,4.31691694,0.71477604,5.85789728,6.00000000,-0.23203126,0.27231446,-0.01366617,0.25636855,-0.00160914,0.07000000,0.00549451,0.05051398,-0.23999999,0.23999999,-0.01231786,-0.93549645,0.76969016,0.25895473,-0.32969603,0.00122106,-0.04567583,
438,-2.42276096,0.20600817,16.21521378,6.00000000,-0.35610351,0.43989259,-0.09663862,0.14351211,-0.05628491,0.07000000,0.00549451,-0.01041123,0.15139493,-0.15314755,-0.01230651,-2.15373635,2.19213343,0.14168140,0.12981585,0.00122106,-0.15377174,
446,-2.25277257,-0.23213075,12.29949760,6.00000000,0.19980469,-0.24975586,0.12420159,0.96553063,-0.04216843,0.07000000,0.00549451,-0.03855266,0.12633196,-0.13172345,-0.01230148,-1.81863308,1.94429684,0.96472764,-0.01605126,0.00122106,-0.06929150,
454,3.88117218,0.86201942,-0.18985599,6.00000000,0.17885742,-0.22719726,0.08099746,0.92106491,-0.05088198,0.07000000,0.00549451,0.06889035,-0.19117899,0.20012414,-0.01229924,-0.27750733,0.06981317,0.94416255,-0.28913978,0.00122106,0.05668546,
462,1.50133562,-0.34705243,1.64290535,6.00000000,-0.26586914,0.34321290,0.05951696,0.57292163,-0.08797417,0.07000000,0.00549451,0.03414848,-0.08399800,0.08826545,-0.01229826,-1.17286122,1.04894280,0.58312231,-0.13367473,0.00122106,-0.04143318,
469,-2.46825075,-0.12439167,12.34379005,5.00000000,-0.13051757,0.17724609,-0.15963334,0.54626888,-0.06619265,0.07000000,0.00549451,-0.04129498,0.16899459,-0.17487492,-0.01229781,-1.85179436,1.98269403,0.54416621,0.07859603,0.00122106,-0.10484402,
478,1.32057345,1.39951766,8.25329590,6.00000000,0.23525390,-0.30776367,-0.01431793,0.96215010,-0.01024452,0.07000000,0.00549451,-0.14166810,-0.10440139,0.08479881,-0.01229762,-0.65624380,1.09606671,0.96347320,-0.20255540,0.00122106,0.00752932,
486,4.48929930,-0.68343776,6.86705351,6.00000000,-0.15146485,0.13374023,0.09520360,0.39972726,0.03562431,0.07000000,0.00366300,-0.03888368,-0.23999999,0.23999999,-0.01229753,-0.38222709,0.51661748,0.40310353,-0.32350618,0.00122106,-0.00364953,
494,0.84053600,-0.43204659,12.41441917,6.00000000,-0.34965819,0.42700195,0.00059447,0.10972301,-0.01801481,0.07000000,0.00366300,-0.13815387,-0.23999999,0.23999999,-0.01229750,-2.18166161,2.60926723,0.12291974,-0.15494263,0.00122106,-0.16822882,
502,-5.48733902,-0.01545549,17.20162582,6.00000000,-0.35610351,0.42700195,-0.12418637,0.63352084,-0.07280821,0.07000000,0.00549451,-0.14818883,0.23999999,-0.23999999,-0.01229747,-3.66344595,4.14690256,0.63212109,0.30492520,0.00122106,-0.25061262,
510,-2.05285668,1.26783657,9.64073658,6.00000000,0.33676758,-0.39316407,-0.03068621,1.36476707,-0.09350715,0.07000000,0.00549451,-0.12217826,0.15737277,-0.17383108,-0.01229746,-2.84314132,3.23060465,1.36335957,-0.02006102,0.00122106,-0.12890056,
518,2.93905377,0.77702528,-1.78080308,6.00000000,0.21430664,-0.29809570,0.19802450,1.24838996,-0.15866646,0.07000000,0.00366300,0.18464944,0.10002482,-0.07495091,-0.01229746,-0.64926249,0.07330383,1.26900589,-0.12836094,0.00122106,0.07040515,
526,0.97221708,0.86680782,1.58783877,6.00000000,0.14501953,-0.13857421,0.25711238,0.88507384,-0.17349145,0.07000000,0.00366300,0.16689463,0.13463828,-0.11227229,-0.01229746,0.44505897,-0.98785633,0.90090501,-0.07352307,0.00122106,0.12387283,
534,0.10431895,-0.61520302,6.77128553,6.00000000,0.21108398,-0.20141602,-0.02627626,0.47166091,-0.09749744,0.07000000,0.00366300,0.05010976,0.23580335,-0.22956488,-0.01229746,1.23569322,-1.40149939,0.47444668,0.05451744,0.00122106,0.13711372,
541,1.89757597,-0.48471904,11.68777847,5.00000000,0.34965819,-0.41572267,-0.06332187,-0.09420280,-0.00205229,0.07000000,0.00366300,0.03693969,-0.00707489,0.01109915,-0.01229746,2.79252672,-2.91819048,-0.09603810,-0.07234359,0.00122106,0.20714849,
550,4.60541821,-0.39373937,13.92875099,6.00000000,0.00644531,0.00644531,-0.11479510,-1.00359690,0.06817906,0.07000000,0.00366300,-0.00949199,-0.23999999,0.23999999,-0.01229746,3.34056020,-3.31088948,-1.00270724,-0.21687452,0.00122106,0.17662571,
558,3.79258657,0.37120807,15.49336243,6.00000000,-0.33837891,0.40927735,-0.17501369,-1.59840465,0.03791527,0.07000000,0.00366300,-0.13522923,-0.23999999,0.23999999,-0.01229746,0.91804314,-0.46774822,-1.58977628,-0.35513616,0.00122106,-0.07105212,
566,-8.60698414,-0.45479152,20.53136063,6.00000000,-0.35126954,0.43505859,-0.07610855,-1.13683128,-0.04177299,0.07000000,0.00366300,-0.13157192,0.23999999,-0.23999999,-0.01229746,-0.58643061,1.01752698,-1.11633873,0.66722739,0.00122106,-0.14746302,
574,0.09474214,1.84364212,9.48870468,6.00000000,0.32871094,-0.39477539,-0.10790354,-0.30434763,-0.08948568,0.07000000,0.00366300,-0.01767690,-0.23999999,0.23999999,-0.01229746,-0.31241393,0.36651915,-0.31340599,-0.32992131,0.00122106,-0.05145397,
582,1.79223120,1.35761917,-4.34738731,6.00000000,-0.34321290,0.42055663,0.25526446,-0.30416411,-0.16955960,0.07000000,0.00366300,0.14810924,-0.23999999,0.23999999,-0.01229746,-0.81157809,0.32463124,-0.30995768,-0.17718244,0.00122106,-0.06614320,
590,-4.58951330,-0.13875687,7.30638933,6.00000000,-0.35771483,0.42539063,0.11436264,-0.14646766,-0.21907806,0.07000000,0.00549451,0.13801220,0.18183954,-0.16335317,-0.01229746,-3.08748746,2.63195658,-0.14723301,0.20390089,0.00122106,-0.22773936,
598,-2.96624470,1.66886544,6.51989412,6.00000000,0.24008790,-0.25620118,0.11207873,0.68317991,-0.15821205,0.07000000,0.00549451,0.02449951,0.22143480,-0.21818221,-0.01229746,-2.75587487,2.66860843,0.68460315,0.11149752,0.00122106,-0.15400636,
606,-0.93955296,-0.51584363,2.51319766,6.00000000,0.32387695,-0.37705079,0.05773489,0.98159552,-0.13600817,0.07000000,0.00549451,0.20944241,0.23999999,-0.23999999,-0.01229746,-0.31066859,-0.36477381,0.98808163,0.23919231,0.00122106,0.07782862,
613,2.01728606,-0.37937415,6.72579575,5.00000000,0.35610351,-0.41572267,0.03955396,0.42805329,-0.10304172,0.07000000,0.00549451,0.30150980,0.21953669,-0.17951372,-0.01229746,1.85004902,-2.82743335,0.43201727,0.01109532,0.00122106,0.21454416,
622,3.78061557,-0.93961734,9.87297344,6.00000000,0.32065430,-0.32226563,-0.16572057,-0.29932731,-0.05489783,0.07000000,0.00549451,0.23417452,-0.01938021,0.04968724,-0.01229746,3.95840669,-4.71238899,-0.30163133,-0.09721356,0.00122106,0.30761853,
630,4.81730509,-0.27881768,13.03451729,6.00000000,-0.01289062,0.06928711,-0.37856907,-1.22474682,0.02312735,0.07000000,0.00549451,0.08102128,-0.23999999,0.23999999,-0.01229746,4.09977818,-4.35285091,-1.22297621,-0.17086165,0.00122106,0.22921553,
638,2.64696121,2.09503341,17.14655876,6.00000000,-0.33032227,0.41088867,-0.23152512,-1.92941189,0.03672651,0.07000000,0.00549451,-0.20050168,-0.23999999,0.23999999,-0.01229746,1.73485732,-1.08734012,-1.91371799,-0.22755139,0.00122106,-0.03856389,
646,-6.64972401,-0.45359442,20.53136063,6.00000000,-0.34804687,0.43666992,0.04525781,-1.70093822,-0.03110581,0.07000000,0.00366300,-0.16926560,0.23999999,-0.23999999,-0.01229746,0.00349066,0.55501467,-1.67194736,0.44028169,0.00122106,-0.14896947,
654,-0.46310684,0.34966028,8.85304356,6.00000000,0.33354491,-0.39960939,-0.03136135,-0.63173479,-0.12963638,0.07000000,0.00366300,-0.01797692,-0.23999999,0.23999999,-0.01229746,0.34732053,-0.29146999,-0.63950646,-0.18365127,0.00122106,-0.02655062,
