TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
324,-0.44206795,-0.12243570,9.65213585,4.00000000,0.00000000,-0.00322266,-0.00183860,0.01764376,-0.01699275,0.13888890,0.00549451,0.00000000,0.12541957,-0.12653853,-0.01533599,0.00000000,0.00000000,0.01764376,0.05291868,0.00122106,0.00134445,
332,-0.55208546,-0.10070843,9.61931133,4.00000000,0.19174805,-0.23364258,-0.00237152,0.01897608,-0.01872476,0.13888890,0.00549451,0.02486883,0.14697377,-0.14495917,-0.01267150,0.62133718,-0.70162237,0.01897608,0.05421156,0.00122106,0.05185074,
340,-0.22741778,-0.11892960,9.35192204,4.00000000,0.21752930,-0.26103514,0.02720581,-0.26214185,-0.00260378,0.13888890,0.00549451,0.08001268,0.08891976,-0.07952690,-0.01151595,1.28805304,-1.54636168,-0.26214185,0.04902238,0.00122106,0.08801600,
348,0.06618275,-0.15609206,9.34693623,4.00000000,0.12729493,-0.14018555,-0.00636847,-0.44879881,0.03536712,0.13888890,0.00549451,0.07190333,0.04533857,-0.03715137,-0.01100837,1.88670087,-2.11882973,-0.44879881,0.04265168,0.00122106,0.11841224,
356,-0.32552195,-0.78904456,8.87362003,4.00000000,0.06928711,-0.07573242,-0.58405918,-0.98465484,-0.14542767,0.13888890,0.00549451,0.13083160,-0.09326275,0.10966179,-0.01078416,1.99316597,-2.41553569,-0.98465484,0.03993700,0.00122106,0.09294084,
364,-0.13628235,-0.06071109,7.92024565,4.00000000,-0.13374023,0.18852539,-1.21437609,-0.87393975,-0.26919949,0.13888890,0.00549451,-0.08920336,-0.12036161,0.10712497,-0.01068488,1.53588974,-1.24791038,-0.87393975,0.03169836,0.00122106,0.03946858,
372,-0.67750722,1.11641681,7.59258270,4.00000000,-0.17080078,0.19658203,-0.99880809,-0.40429956,-0.10998815,0.13888890,0.00549451,0.04162823,-0.01711989,0.02190605,-0.01064087,0.13264503,-0.26703537,-0.40429956,0.03596660,0.00122106,-0.01557980,
380,-0.53995383,2.08693433,7.32447910,4.00000000,-0.02739258,0.04995117,-0.50332099,-0.00926895,-0.26466963,0.13888890,0.00549451,0.09406898,0.07813323,-0.06625259,-0.01062135,-0.30368727,0.00000000,-0.00926895,0.03435876,0.00122106,-0.01227678,
388,-0.40333945,1.80821264,7.19149113,4.00000000,0.11118164,-0.11440430,-0.28695345,0.07200211,-0.27053183,0.13888890,0.00549451,-0.04379074,0.11103827,-0.11821762,-0.01061269,0.60388392,-0.46251225,0.07200211,0.03312127,0.00122106,0.04611626,
396,-0.34898329,1.81893516,7.17585802,4.00000000,0.15629883,-0.20947266,-0.41338992,-0.06322759,-0.19419031,0.13888890,0.00549451,-0.17894734,0.08654072,-0.11231589,-0.01060885,1.52367246,-0.94596845,-0.06322759,0.03192281,0.00122106,0.08927538,
404,-0.03986261,1.90179873,7.59903479,4.00000000,0.12729493,-0.20947266,0.15537426,-0.05963035,0.17712517,0.13888890,0.00549451,-0.33572897,0.09316388,-0.14054361,-0.01060715,2.52723670,-1.44338727,-0.05963035,0.02715857,0.00122106,0.14673693,
412,0.08382787,0.99593621,9.08097172,4.00000000,0.14985351,-0.24975586,0.31072187,-0.30011275,0.25573161,0.13888890,0.00549451,0.08866269,0.06419808,-0.05384185,-0.01060639,2.23576689,-2.52200079,-0.30011275,0.02355010,0.00122106,0.15840235,
420,0.41229174,0.83271199,10.35182095,4.00000000,0.09506836,-0.09990235,-0.41232407,-0.84382939,-0.13290393,0.13888890,0.00549451,0.15624097,-0.09297808,0.11283125,-0.01060605,2.14675498,-2.65115499,-0.84382939,0.01441692,0.00122106,0.11850056,
428,0.23743087,0.74434739,10.94305229,4.00000000,-0.13212891,0.18530273,0.36348146,-1.03994596,0.22602105,0.13888890,0.00549451,-0.31734771,-0.21883014,0.17471564,-0.01060591,1.98967540,-0.96516705,-1.03994596,0.00874065,0.00122106,0.03333562,
436,-0.73493952,-0.21732534,11.52926159,4.00000000,-0.31420898,0.31259766,0.70428693,-0.45479426,0.31755093,0.13888890,0.00549451,-0.22111620,-0.10287846,0.07222682,-0.01060584,0.10471976,0.60911995,-0.45479426,0.01400143,0.00122106,-0.05387297,
444,-0.89697522,-1.41262150,11.60942745,4.00000000,-0.14663085,0.13374023,-0.00077275,0.16819508,0.01964584,0.13888890,0.00549451,-0.17191920,0.03641898,-0.06026113,-0.01060581,-1.06465089,1.61966562,0.16819508,0.01655744,0.00122106,-0.08945600,
452,-0.64826030,-1.96727753,11.45782089,4.00000000,0.05478515,-0.09990235,-0.01516174,0.47982299,0.27518338,0.13888890,0.00549451,-0.04054699,0.15563256,-0.16203316,-0.01060579,-0.55501467,0.68591440,0.47982299,0.01795299,0.00122106,-0.01071689,
460,-0.07009133,-2.48843288,10.33789253,4.00000000,0.22880860,-0.27875978,0.02907105,0.34406030,0.35458919,0.13888890,0.00549451,0.30383202,0.17841181,-0.13833924,-0.01060579,0.09948377,-1.08035886,0.34406030,0.01545644,0.00122106,0.07116940,
468,0.29313397,-2.97608399,9.78335762,4.00000000,0.27231446,-0.25136718,-0.07631487,0.12369584,0.13928749,0.13888890,0.00549451,0.70930177,0.18411465,-0.08923675,-0.01060579,0.71558499,-3.00545692,0.12369584,0.01267370,0.00122106,0.15119733,
476,0.37086049,-2.53364182,9.79486561,4.00000000,0.27875978,-0.16274413,0.31858253,-0.21058136,-0.19872019,0.13888890,0.00549451,0.80553329,0.12443928,-0.01661936,-0.01060579,1.39626336,-3.99680400,-0.21058136,0.01036841,0.00122106,0.18942957,
484,0.58733571,-2.50272894,9.80574417,4.00000000,0.17885742,-0.02739258,0.93197918,-0.64784628,-0.17393917,0.13888890,0.00549451,0.48007622,-0.01498599,0.07861082,-0.01060579,2.30383468,-3.85368705,-0.64784628,0.00350582,0.00122106,0.18523569,
492,0.20203958,-3.37701511,10.26741982,4.00000000,-0.01450195,0.12407227,0.91106188,-0.82997340,-0.11918111,0.13888890,0.00549451,0.09947531,-0.11905147,0.13127743,-0.01060579,2.14850020,-2.46964097,-0.82997340,0.00154505,0.00122106,0.11270721,
500,-0.02628599,-3.44335532,11.32209206,4.00000000,-0.16596679,0.23686524,-0.20887993,-0.45186311,-0.40003255,0.13888890,0.00549451,0.18921924,-0.05501128,0.07976840,-0.01060579,0.74001962,-1.35088491,-0.45186311,0.00049132,0.00122106,0.04523149,
508,0.00788023,-2.65797067,11.83529758,4.00000000,-0.07734375,0.13857421,-0.52637005,-0.03151856,-0.40576154,0.13888890,0.00549451,-0.17840669,-0.00352751,-0.02152664,-0.01060579,0.26529005,0.31066859,-0.03151856,-0.00003436,0.00122106,-0.00413064,
516,0.08255011,-1.93752110,11.46136379,4.00000000,-0.00483398,-0.03706055,0.13792098,0.01631145,-0.10239398,0.13888890,0.00549451,-0.18110985,0.00174004,-0.02710613,-0.01060579,0.07504916,0.50963616,0.01631145,-0.00057057,0.00122106,-0.01531483,
524,0.22589441,-1.84168315,10.32750034,4.00000000,0.00483398,-0.04672851,0.24130842,0.10197914,-0.17060839,0.13888890,0.00549451,0.13083160,0.04973344,-0.03274174,-0.01060579,-0.28099802,-0.14137168,0.10197914,-0.00130304,0.00122106,0.00245105,
531,-0.00289452,-1.40275705,9.34082508,3.00000000,0.07089844,-0.05800781,0.33670199,0.08612463,-0.33021939,0.13888890,0.00549451,0.02595006,0.05757771,-0.05503431,-0.01060579,0.31764993,-0.40142572,0.08612463,0.00153500,0.00122106,0.03395948,
540,0.19872577,-1.03515804,8.84493351,4.00000000,0.08378907,-0.09829102,0.28394240,0.10504346,-0.18179980,0.13888890,0.00549451,-0.02649070,0.06397331,-0.06865671,-0.01060579,0.63180918,-0.54628801,0.10504346,0.00001393,0.00122106,0.05288982,
548,0.29926100,-0.33216864,8.87902069,4.00000000,0.09184571,-0.12568359,0.07583521,0.02990104,-0.20338325,0.13888890,0.00549451,-0.02108443,0.05560209,-0.05966271,-0.01060579,1.01752698,-0.94945914,0.02990104,-0.00089354,0.00122106,0.07722063,
556,0.44524294,0.04929927,9.37078476,4.00000000,0.08217774,-0.10795899,0.01348299,-0.17340985,-0.05309842,0.13888890,0.00549451,-0.08217517,0.00170414,-0.01408082,-0.01060579,1.40673530,-1.14144540,-0.17340985,-0.00352076,0.00122106,0.08387186,
564,0.48376289,0.67585331,10.07105637,4.00000000,0.00966797,-0.03544922,-0.08071150,-0.35766867,-0.03071557,0.13888890,0.00549451,-0.00108126,-0.05414255,0.05298806,-0.01060579,1.05941486,-1.05592418,-0.35766867,-0.00614796,0.00122106,0.05334007,
572,0.22097370,1.08976746,10.80860233,4.00000000,-0.07089844,0.08540039,0.00895312,-0.30997187,-0.13623472,0.13888890,0.00549451,-0.02216569,-0.06043602,0.05660514,-0.01060579,0.53232545,-0.46076691,-0.30997187,-0.00562409,0.00122106,0.01421696,
580,-0.03591969,1.61986899,11.02124977,4.00000000,-0.08378907,0.09990235,0.14245084,-0.07788303,-0.14103103,0.13888890,0.00549451,-0.02486881,-0.01811289,0.01406549,-0.01060579,-0.16057029,0.24085544,-0.07788303,-0.00381479,0.00122106,-0.02122901,
588,-0.06786197,2.10505199,10.53094959,4.00000000,-0.02739258,0.02255859,0.32204655,0.18364990,-0.20245065,0.13888890,0.00549451,-0.02973446,0.05002621,-0.05481298,-0.01060579,-0.29670596,0.39269909,0.18364990,-0.00217403,0.00122106,-0.01227221,
596,0.03163808,2.23960733,9.84723568,4.00000000,0.07895508,-0.09829102,0.40091944,0.14208174,-0.12904024,0.13888890,0.00549451,-0.06325328,0.05048699,-0.05997831,-0.01060579,0.17453292,0.02967060,0.14208174,-0.00211673,0.00122106,0.01634588,
604,0.32682484,2.06582737,9.13013554,4.00000000,0.07734375,-0.11601563,0.16163613,0.07240181,-0.09826381,0.13888890,0.00549451,-0.07893146,0.03202529,-0.04367537,-0.01060579,0.38746309,-0.13264503,0.07240181,-0.00485224,0.00122106,0.02533314,
612,0.18067081,1.76537776,8.83067989,4.00000000,0.04833984,-0.08862305,-0.19102697,-0.01180034,0.00365809,0.13888890,0.00549451,-0.18867861,0.01274850,-0.03939935,-0.01060579,0.81506878,-0.20594886,-0.01180034,-0.00340477,0.00122106,0.03800159,
620,0.08935785,1.91405821,8.60339069,4.00000000,0.01772461,-0.08056641,-0.36689222,-0.00287385,0.07160603,0.13888890,0.00549451,-0.16380979,0.01884116,-0.04211992,-0.01060579,0.78190750,-0.25307274,-0.00287385,-0.00241840,0.00122106,0.03921376,
628,0.11304027,1.95858157,8.64728165,4.00000000,0.02739258,-0.08701172,-0.27283096,0.00285510,0.04535947,0.13888890,0.00549451,-0.08325645,0.02618228,-0.03850844,-0.01060579,0.67369705,-0.40491641,0.00285510,-0.00266640,0.00122106,0.04131274,
636,0.08964936,1.90183508,8.79632378,4.00000000,0.04028320,-0.07573242,-0.06685545,-0.04910509,0.03430128,0.13888890,0.00549451,-0.08974399,0.01089689,-0.02407203,-0.01060579,0.66147983,-0.37175512,-0.04910509,-0.00273193,0.00122106,0.03562444,
644,0.07937174,1.64898968,9.07508087,4.00000000,0.01772461,-0.04672851,0.08316293,-0.01286619,-0.01046442,0.13888890,0.00549451,-0.06541578,0.02271890,-0.03260447,-0.01060579,0.63180918,-0.42062435,-0.01286619,-0.00268002,0.00122106,0.03911731,
652,0.07572665,1.32526731,9.51760864,4.00000000,0.03383789,-0.06123047,0.08929157,0.03976015,-0.04124084,0.13888890,0.00549451,-0.04270950,0.03739763,-0.04420042,-0.01060579,0.54454273,-0.40666169,0.03976015,-0.00231479,0.00122106,0.03927061,
660,0.06463885,0.92518777,10.12780094,4.00000000,0.05961914,-0.07895508,0.02400825,0.02736965,-0.03844298,0.13888890,0.00549451,-0.03784385,0.03627504,-0.04242629,-0.01060579,0.57421333,-0.45204026,0.02736965,-0.00196032,0.00122106,0.04118583,
668,0.22456415,0.43739879,10.51397228,4.00000000,0.06284180,-0.07573242,-0.06712192,-0.08294582,0.00059377,0.13888890,0.00549451,-0.03838449,0.00136797,-0.00751166,-0.01060579,0.53058010,-0.40666169,-0.08294582,-0.00405485,0.00122106,0.02938844,
676,0.20738572,-0.07744520,10.78122616,4.00000000,0.00644531,-0.01772461,-0.08031181,-0.14409897,0.08959224,0.13888890,0.00549451,-0.08974397,-0.02553406,0.01249865,-0.01060579,0.44854963,-0.15882497,-0.14409897,-0.00488017,0.00122106,0.01216063,
684,0.11864149,-0.61270803,10.65987587,4.00000000,-0.03061523,0.02416992,-0.16171609,-0.05510050,0.10344829,0.13888890,0.00549451,-0.00865002,-0.00584362,0.00392339,-0.01060579,0.00000000,0.02792527,-0.05510050,-0.00446647,0.00122106,-0.00526261,
692,-0.03931645,-0.93058479,10.20609093,4.00000000,-0.00322266,0.01127930,-0.18956141,0.10078007,0.01578213,0.13888890,0.00549451,0.03135633,0.04103758,-0.03757915,-0.01060579,-0.11693706,0.01570796,0.10078007,-0.00224271,0.00122106,0.00262567,
700,-0.05134160,-1.06896663,9.63835716,4.00000000,0.06445312,-0.06445312,-0.07431641,0.09744927,0.03323543,0.13888890,0.00549451,0.02973445,0.04817025,-0.04501336,-0.01060579,0.08552113,-0.18151423,0.09744927,-0.00139362,0.00122106,0.01759968,
708,0.06527741,-1.28654873,9.21951389,4.00000000,0.07573242,-0.07412110,-0.03141595,0.06054423,0.02897203,0.13888890,0.00549451,0.10974716,0.04877727,-0.03478570,-0.01060579,0.15184364,-0.50614548,0.06054423,-0.00219840,0.00122106,0.02968286,
716,0.21040785,-1.43999279,9.02737331,4.00000000,0.07734375,-0.06445312,0.04465910,0.03070043,0.06774233,0.13888890,0.00549451,0.10217839,0.04265731,-0.02973177,-0.01060579,0.31241393,-0.64228117,0.03070043,-0.00359969,0.00122106,0.03871326,
724,0.20232403,-1.68620193,9.11209679,4.00000000,0.06606445,-0.05961914,0.13165911,0.00032371,0.12236713,0.13888890,0.00549451,0.07244392,0.03528608,-0.02642418,-0.01060579,0.43982297,-0.67369705,0.00032371,-0.00348703,0.00122106,0.04244978,
732,0.24948107,-1.89233732,9.35075378,4.00000000,0.05156250,-0.05478515,0.00309096,-0.02645578,0.06361216,0.13888890,0.00549451,0.04000636,0.02339545,-0.01891615,-0.01060579,0.45204026,-0.58119464,-0.02645578,-0.00412488,0.00122106,0.03735032,
740,0.18113437,-1.88371623,9.72805500,4.00000000,0.03544922,-0.03544922,-0.03394733,-0.02232561,0.01045288,0.13888890,0.00549451,0.03568135,0.02321702,-0.01930661,-0.01060579,0.39444441,-0.50963616,-0.02232561,-0.00347999,0.00122106,0.03274426,
748,0.12675546,-1.70034659,10.06996918,4.00000000,0.03222656,-0.03706055,0.01801285,-0.02845424,-0.07348280,0.13888890,0.00549451,0.06433453,0.01964030,-0.01177569,-0.01060579,0.20943952,-0.41713369,-0.02845424,-0.00308178,0.00122106,0.02170423,
