TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
14,0.33846477,-0.24097499,9.42816544,6.00000000,0.00000000,0.00161133,-0.05652684,0.00650823,-0.00033887,0.19999999,0.01098901,0.00000019,0.01078928,-0.01171360,-0.04231516,0.00000000,0.00000000,0.00651569,-0.03360671,0.00183159,0.00049551,
22,0.30494595,0.05111762,9.64843178,6.00000000,0.01289062,-0.02094727,-0.04480250,0.01636734,-0.01153030,0.19999999,0.01098901,0.00487497,0.01326945,-0.01369724,-0.04231516,0.03316126,-0.04886922,0.01635269,-0.03347591,0.00183159,0.00437333,
30,0.50845307,0.00562779,9.76335430,6.00000000,0.01933594,-0.02416992,-0.02748244,0.01103809,-0.02098971,0.19999999,0.01098901,-0.00001670,0.01148241,-0.01239606,-0.04231516,0.00000000,0.00000000,0.01104851,-0.03365906,0.00183159,0.00084446,
38,0.48451108,0.20674074,9.74898911,6.00000000,0.01289062,-0.02416992,-0.02135380,0.02835815,-0.02751805,0.19999999,0.01098901,-0.00001073,0.01489521,-0.01575343,-0.04231516,0.00000000,0.00000000,0.02836942,-0.03322597,0.00183159,0.00216258,
46,0.43423283,0.32645082,9.83996868,6.00000000,0.01933594,-0.03061523,0.03593563,0.03288801,-0.03018267,0.19999999,0.01098901,0.00002309,0.01545093,-0.01629512,-0.04231516,0.00000000,0.00000000,0.03287364,-0.03338990,0.00183159,0.00250496,
53,0.56591392,0.15167409,9.95489025,5.00000000,0.01933594,-0.03061523,0.05605355,0.03248832,-0.03164821,0.19999999,0.01098901,0.00000156,0.01452631,-0.01538259,-0.04231516,0.00000000,0.00000000,0.03249673,-0.03410398,0.00183159,0.00247527,
62,0.62576896,0.05351182,10.01953316,6.00000000,0.01933594,-0.02900391,0.01914851,0.04940869,-0.05176613,0.19999999,0.01098901,-0.00001039,0.01657182,-0.01738904,-0.04231516,0.00000000,0.00000000,0.04943234,-0.03475159,0.00183159,0.00376553,
70,0.60182697,0.21871173,9.99319744,6.00000000,0.02094727,-0.03061523,-0.01842272,0.04701053,-0.04390549,0.19999999,0.01098901,-0.00216230,0.01647144,-0.01749769,-0.04231516,0.00698132,0.00000000,0.04703674,-0.03444809,0.00183159,0.00384961,
78,0.59225017,0.13970308,9.87827587,6.00000000,0.02255859,-0.03383789,-0.02401842,0.03914988,-0.00566812,0.19999999,0.01098901,-0.00433050,0.01328877,-0.01456381,-0.04231516,0.01396263,0.00000000,0.03914066,-0.03593988,0.00183159,0.00351460,
86,0.49648207,-0.05901565,10.01235104,6.00000000,0.01772461,-0.02739258,-0.03667539,0.04567821,0.01711442,0.19999999,0.01098901,0.00000756,0.01468378,-0.01552313,-0.04231516,0.00000000,0.00000000,0.04567989,-0.03579964,0.00183159,0.00348221,
94,0.44859803,-0.09253448,9.97164917,6.00000000,0.01772461,-0.02900391,-0.05266315,0.05580379,0.01618180,0.19999999,0.01098901,0.00000129,0.01688244,-0.01768820,-0.04231516,0.00000000,0.00000000,0.05580065,-0.03537653,0.00183159,0.00425289,
102,0.55873132,-0.04465045,9.91179466,6.00000000,0.02094727,-0.03383789,-0.07451308,0.05633671,0.02111136,0.19999999,0.01098901,-0.00000710,0.01603901,-0.01685375,-0.04231516,0.00000000,0.00000000,0.05633775,-0.03615037,0.00183159,0.00429299,
110,0.39592561,0.13970308,9.93813038,6.00000000,0.02094727,-0.03061523,-0.07851002,0.05273947,0.02710676,0.19999999,0.01098901,-0.00001002,0.01592211,-0.01674237,-0.04231516,0.00000000,0.00000000,0.05272913,-0.03574745,0.00183159,0.00401777,
118,0.30494595,0.04154082,9.98362064,6.00000000,0.02094727,-0.03061523,-0.07851002,0.05660317,0.03163663,0.19999999,0.01098901,-0.00000468,0.01729662,-0.01809774,-0.04231516,0.00000000,0.00000000,0.05660873,-0.03514447,0.00183159,0.00431417,
125,0.15171702,0.14688569,10.10093594,5.00000000,0.02416992,-0.03383789,-0.07331400,0.05407178,0.03350186,0.19999999,0.01098901,0.00541291,0.01768925,-0.01797415,-0.04231516,0.00000000,-0.01745329,0.05406971,-0.03476317,0.00183159,0.00478581,
134,0.25706190,0.16364510,10.48879719,6.00000000,0.02416992,-0.03383789,0.00569215,0.04887576,0.04376067,0.19999999,0.01098901,0.00000612,0.01736007,-0.01816816,-0.04231516,0.00000000,0.00000000,0.04885712,-0.03401838,0.00183159,0.00372086,
142,0.29058072,-0.05901565,10.41218281,6.00000000,0.02416992,-0.03383789,0.04273043,0.02969046,0.02350952,0.19999999,0.01098901,0.00000079,0.01492318,-0.01577854,-0.04231516,0.00000000,0.00000000,0.02970064,-0.03338761,0.00183159,0.00226421,
150,0.18763006,-0.12126490,9.99319744,6.00000000,0.01933594,-0.03061523,0.04486213,0.00837346,0.00245899,0.19999999,0.01098901,-0.00001093,0.01215528,-0.01306438,-0.04231516,0.00000000,0.00000000,0.00836700,-0.03272930,0.00183159,0.00063802,
